,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
1086,KPT,KP TISSUE INC,10.59,2.32%,0.24,9101.0,96380.0,103020000.0,-4.44%,N/A,-2.20,2700.0,Consumer Non-Durables
1087,KRI,KOBO RESOURCES INC,0.360,0.00%,0.000,5000.0,1800.0,15499000.0,5748.52%,N/A,,N/A,Finance
1088,KRL,KAINANTU RESOURCES LIMITED,0.030,0.00%,0.000,5000.0,N/A,2934000.0,-64.37%,N/A,-0.03,N/A,Non-Energy Minerals
1089,KRN,KARNALYTE RESOURCES INC,0.190,-5.00%,-0.010,5000.0,N/A,10656000.0,-51.58%,N/A,-0.03,N/A,Non-Energy Minerals
1090,KRR,KARORA RESOURCES INC,4.26,1.67%,0.07,492857.0,2100000.0,732973000.0,27.29%,69.84,0.06,N/A,Non-Energy Minerals
1091,KS,KLONDIKE SILVER CORP,0.035,0.00%,0.000,34600.0,1211.0,9204000.0,-35.95%,N/A,-0.00,N/A,Non-Energy Minerals
1092,KSI,KNEAT COM INC,3.07,-8.36%,-0.28,32975.0,101233.0,260271000.00000003,12.15%,N/A,-0.11,N/A,Non-Energy Minerals
1093,KTN,KOOTENAY SILVER INC,0.080,6.67%,0.005,74489.0,5959.0,33383000.000000004,-36.03%,N/A,-0.22,N/A,Non-Energy Minerals
1094,KTO,K2 GOLD CORPORATION,0.140,-12.50%,-0.020,22790.0,3191.0,14212000.0,4.36%,N/A,-0.02,N/A,Non-Energy Minerals
1095,KTR,KINTAVAR EXPLORATION INC,0.045,12.50%,0.005,87000.0,3915.0,4566000.0,-23.84%,N/A,-0.01,N/A,Non-Energy Minerals
1096,KUT,REDISHRED CAPITAL CORP,3.71,-1.33%,-0.05,N/A,1113.0,68824000.0,7.79%,10.69,0.35,N/A,Commercial Services
1097,KUYA,KUYA SILVER CORPORATION,0.390,0.00%,0.000,65400.00000000001,25506.0,19750000.0,-20.30%,N/A,-0.14,N/A,Non-Energy Minerals
1098,KVM,KINGSVIEW MINERALS LTD.,0.030,50.00%,0.010,30000.0,N/A,786642.0,N/A,N/A,-0.05,N/A,Non-Energy Minerals
1099,KWE,KWESST MICRO SYSTEMS INC,2.51,-4.20%,-0.11,N/A,2344.0,10921000.0,26.89%,N/A,-8.25,N/A,Commercial Services
1100,KXS,KINAXIS INC,158.44,-1.18%,-1.90,134981.0,21386000.0,4535000000.0,4.16%,384.84,0.43,1000.0,Technology Services
1101,L,LOBLAWS COMPANIES LIMITED,117.36,0.62%,0.72,253231.0,29719000.0,36966000000.0,-1.83%,19.04,6.23,221000.0,Retail Trade
1102,LA,LOS ANDES COPPER LIMITED,14.35,-1.03%,-0.15,2955.0,42404.0,413821000.0,7.56%,N/A,-0.20,N/A,Non-Energy Minerals
1103,LAB,LABRADOR GOLD CORP,0.190,-5.00%,-0.010,79703.0,15144.0,34002000.0,-49.76%,N/A,-0.01,N/A,Non-Energy Minerals
1104,LABS,MEDIPHARM LABS CORP,0.080,6.67%,0.005,50587.0,4046.9999999999995,29257000.0,18.48%,N/A,-0.09,N/A,Process Industries
1105,LAM,LARAMIDE RESOURCES,0.460,2.22%,0.010,226042.0,103979.0,101446000.0,-8.61%,460.00,0.00,N/A,Non-Energy Minerals
1106,LAS.A,LASSONDE INDUSTRIES INC,127.93,2.92%,3.63,1752.0,224133.0,847927000.0,-1.11%,15.58,8.21,2700.0,Consumer Non-Durables
1107,LB,LAURENTIAN BANK OF CANADA,40.33,-0.47%,-0.19,85637.0,3454000.0,1759000000.0,-1.67%,8.70,4.64,3000.0,Finance
1108,LBC,LIBERO COPPER & GOLD CORP,0.045,0.00%,0.000,3003.0,N/A,4938000.0,-75.62%,N/A,-0.18,N/A,Non-Energy Minerals
1109,LBNK,LITHIUMBANK RESOURCES CORP,1.17,-5.65%,-0.07,85823.0,100413.0,39390000.0,N/A,N/A,-0.16,N/A,Producer Manufacturing
1110,LCE,CENTURY LITHIUM CORP,0.79,-5.95%,-0.05,39840.0,31474.0,123870000.0,-37.74%,N/A,-0.03,N/A,Non-Energy Minerals
1111,LCFS,TIDEWATER RENEWABLES LTD,8.59,0.64%,0.06,N/A,1718.0,296352000.0,-26.27%,N/A,-0.38,N/A,Process Industries
1112,LCR,LANCASTER RESOURCES INC.,0.145,11.54%,0.015,25000.0,3625.0,5566000.0,103.70%,N/A,-0.86,N/A,Process Industries
1113,LCX,LYCOS ENERGY INC,0.435,2.35%,0.010,27000.0,11745.0,135213000.0,5962.59%,45.31,0.01,N/A,Miscellaneous
1114,LEM,LEADING EDGE MATERIALS CORP,0.150,0.00%,0.000,29700.0,4455.0,24829000.0,-27.65%,N/A,-0.02,N/A,Producer Manufacturing
1115,LEO,LION COPPER AND GOLD CORP,0.085,-5.56%,-0.005,1000.0,N/A,27861000.0,22.16%,N/A,-0.01,N/A,Non-Energy Minerals
1116,LEXI,LITHIUM ENERGI EXPLORATION INC,0.155,-3.13%,-0.005,1500.0,N/A,23634000.0,37.76%,N/A,-0.08,N/A,Non-Energy Minerals
1117,LFST,LIFEIST WELLNESS INC,0.025,0.00%,0.000,361095.0,9027.0,13366000.0,-19.96%,N/A,-0.04,N/A,Consumer Services
1118,LG,LAHONTAN GOLD CORP,0.075,0.00%,0.000,62000.0,4650.0,9133000.0,N/A,N/A,-0.04,N/A,Non-Energy Minerals
1119,LGC,LAVRAS GOLD CORP,0.270,-1.82%,-0.005,5000.0,1350.0,11304000.0,N/A,N/A,,N/A,Non-Energy Minerals
1120,LGD,LIBERTY GOLD CORP,0.365,-1.35%,-0.005,117128.0,42752.0,118105000.0,-21.52%,N/A,-0.08,N/A,Non-Energy Minerals
1121,LGN,LOGAN ENERGY CORP,1.09,5.83%,0.06,377334.0,411294.0,N/A,N/A,N/A,,N/A,Energy Minerals
1122,LGO,LARGO INC,5.58,-0.53%,-0.03,14749.0,82299.0,359304000.0,-41.90%,N/A,-0.04,1465.0,Non-Energy Minerals
1123,LGT.A,LOGISTEC CORP,66.53,0.00%,0.00,N/A,N/A,841614000.0,57.86%,19.77,3.39,N/A,Transportation
1124,LI,AMERICAN LITHIUM CORP,1.91,-6.83%,-0.14,417038.0,796543.0,440044000.0,-31.90%,N/A,-0.18,N/A,Process Industries
1125,LIF,LABRADOR IRON ORE RTY CORPORATION,30.31,1.64%,0.49,216993.0,6577000.0,1908000000.0,4.30%,9.27,3.27,2899.0,Non-Energy Minerals
1126,LIFT,LI-FT POWER LTD.,9.070,-3.51%,-0.330,27136.0,246124.0,368863000.0,N/A,N/A,-0.02,N/A,Non-Energy Minerals
1127,LILI,LI3 LITHIUM CORP,0.120,0.00%,0.000,8500.0,1020.0,4551000.0,43.12%,N/A,-0.05,N/A,Non-Energy Minerals
1128,LIM,LI-METAL CORP.,0.270,0.00%,0.000,1500.0,N/A,41838000.0,-62.50%,N/A,-0.08,N/A,Non-Energy Minerals
1129,LIO,LION ONE METALS LIMITED,0.86,-2.27%,-0.02,103927.0,89377.0,155668000.0,-24.03%,N/A,-0.02,N/A,Non-Energy Minerals
1130,LION,GLOBAL LI-ION GRAPHITE CORP.,0.030,-14.29%,-0.005,4149.0,N/A,2414000.0,N/A,N/A,-0.02,N/A,Non-Energy Minerals
1131,LIQD,LIQUID META CAPITAL HOLDINGS LTD.,0.045,0.00%,0.000,N/A,N/A,2423000.0,N/A,N/A,-0.23,N/A,Technology Services
1132,LIRC,LITHIUM RTY CORP,10.94,0.27%,0.03,117069.0,1281000.0,603167000.0,N/A,N/A,,N/A,Producer Manufacturing
1133,LIS,LITHIUM SOUTH DEV CORP,0.485,1.04%,0.005,21335.0,10347.0,46512000.0,-1.64%,N/A,-0.09,N/A,Non-Energy Minerals
1134,LIT,ARGENTINA LITHIUM & ENERGY CORP,0.230,0.00%,0.000,13000.0,2990.0,29905000.0,87.56%,N/A,-0.09,N/A,Process Industries
1135,LITE,"SPOTLITE360 IOT SOLUTIONS, INC",0.035,0.00%,0.000,58025.0,2031.0000000000002,3693000.0,-52.25%,N/A,,N/A,Technology Services
1136,LITH,LITHIUM CHILE INC,0.79,0.00%,0.00,227989.0,180111.0,162917000.0,70.11%,N/A,-0.00,N/A,Non-Energy Minerals
1137,LITT,RIGHT SEASON INVESTMENTS CORP,0.035,0.00%,0.000,672072.0,23523.0,5543000.0,713.18%,N/A,,N/A,Miscellaneous
1138,LKY,LUCKY MINERALS INC,0.015,50.00%,0.005,2000.0,N/A,2021999.9999999998,-81.86%,N/A,-0.03,N/A,Non-Energy Minerals
1139,LL,CANADA RARE EARTH CORP,0.030,-14.29%,-0.005,21843.0,N/A,7347000.0,-30.00%,37.50,0.00,N/A,Non-Energy Minerals
1140,LLG,MASON GRAPHITE INC,0.245,-9.26%,-0.025,82722.0,20267.0,38149000.0,-33.36%,12.96,0.02,N/A,Non-Energy Minerals
1141,LLM,LITHIUM LION METALS INC.,0.040,-38.46%,-0.025,448319.0,17933.0,5435000.0,258.80%,N/A,-0.15,N/A,Non-Energy Minerals
1142,LME,LAURION MINERAL EXPLORATION INC,0.385,-1.28%,-0.005,38500.0,14823.0,99828000.0,-61.60%,N/A,-0.02,N/A,Non-Energy Minerals
1143,LMN,LUMINE GROUP INC,20.88,0.38%,0.08,50415.0,1053000.0,1330000000.0,N/A,N/A,,N/A,Technology Services
1144,LMR,LOMIKO METALS INC,0.020,-20.00%,-0.005,81000.0,1620.0,9565000.0,-31.10%,N/A,-0.01,N/A,Non-Energy Minerals
1145,LMS,LATIN METALS INC,0.120,0.00%,0.000,19500.0,2340.0,8577000.0,37.67%,N/A,-0.01,N/A,Non-Energy Minerals
1146,LN,LONCOR GOLD INC,0.310,0.00%,0.000,9500.0,2945.0,47475000.0,5.35%,N/A,-0.02,N/A,Non-Energy Minerals
1147,LNF,LEON'S FURNITURE,20.01,-5.43%,-1.15,7320.0,146473.0,1438000000.0,28.84%,8.10,2.49,8244.0,Retail Trade
1148,LNR,LINAMAR CORP,74.77,-3.35%,-2.59,132798.0,9929000.0,4760000000.0,23.91%,10.58,7.07,27905.0,Producer Manufacturing
1149,LOBE,LOBE SCIENCES LTD.,0.025,-16.67%,-0.005,3000.0,N/A,4654000.0,101.54%,N/A,-0.16,N/A,Process Industries
1150,LORD,ST JAMES GOLD CORP,0.180,0.00%,0.000,5030.0,N/A,5178000.0,-28.79%,N/A,-0.46,N/A,Non-Energy Minerals
1151,LOT,TOMAGOLD CORP,0.020,0.00%,0.000,3000.0,N/A,3593000.0,-59.22%,N/A,-0.02,N/A,Non-Energy Minerals
1152,LOTA,DELOTA CORP.,0.085,-10.53%,-0.010,3000.0,N/A,2547000.0,-48.65%,N/A,-0.02,N/A,Retail Trade
1153,LOU,LUCERO ENERGY CORP,0.61,5.17%,0.03,230441.0,140569.0,381705000.0,-0.65%,5.27,0.12,N/A,Energy Minerals
1154,LOVE,CANNARA BIOTECH INC,1.07,-2.73%,-0.03,N/A,N/A,99496000.0,8.05%,19.28,0.06,N/A,Process Industries
1155,LOWL,LOWELL FARMS INC.,0.040,-11.11%,-0.005,10000.0,N/A,5083000.0,-83.41%,N/A,-0.28,N/A,Process Industries
1156,LP,LEOPARD LAKE GOLD CORP.,0.055,-8.33%,-0.005,16500.0,N/A,1829000.0,N/A,N/A,-0.02,8244.0,Non-Energy Minerals
1157,LPEN,LOOP ENERGY INC,0.69,9.52%,0.06,6684.0,4612.0,21617000.0,-64.66%,N/A,-1.03,N/A,Producer Manufacturing
1158,LPS,LEGEND POWER SYSTEMS INC,0.185,-2.63%,-0.005,51487.0,9525.0,22340000.0,1.07%,N/A,-0.04,N/A,Producer Manufacturing
1159,LQWD,LQWD TECHNOLOGIES CORP,0.55,-5.17%,-0.03,18000.0,9900.0,6382000.0,-40.67%,N/A,-0.61,N/A,Commercial Services
1160,LR,LUMINEX RESOURCES CORP,0.250,-7.41%,-0.020,20000.0,5000.0,46961000.0,2.92%,N/A,-0.11,N/A,Non-Energy Minerals
1161,LRA,LARA EXPLORATION LIMITED,0.77,-3.75%,-0.03,61781.0,47571.0,36641000.0,-8.05%,N/A,-0.02,N/A,Non-Energy Minerals
1162,LSPD,LIGHTSPEED COMMERCE INC,22.43,-1.19%,-0.27,632622.0,14190000.0,3436000000.0,-18.29%,N/A,-9.11,N/A,Technology Services
1163,LSPK,LIFESPEAK INC,0.63,6.78%,0.04,2110.0,1329.0,30039000.0,-55.09%,N/A,-0.64,N/A,Technology Services
1164,LSTR,LODESTAR BATTERY METALS CORP,0.035,0.00%,0.000,16000.0,N/A,1503000.0,-59.31%,N/A,-0.16,N/A,Non-Energy Minerals
1165,LTH,LITHIUM IONIC CORP,2.47,0.82%,0.02,191386.0,472723.0,297805000.0,217.07%,N/A,-0.49,N/A,Non-Energy Minerals
1166,LTV,LEONOVUS INC,0.015,-25.00%,-0.005,272490.0,4086.9999999999995,418020.0,-78.49%,N/A,-0.09,N/A,Technology Services
1167,LTX,LABRADOR RES INC,0.025,0.00%,0.000,43050.0,1076.0,690820.0,13.95%,N/A,-0.01,N/A,Technology Services
1168,LUC,LUCARA DIAMOND CORP,0.400,8.11%,0.030,326324.0,130530.0,168194000.0,-42.95%,6.27,0.06,N/A,Non-Energy Minerals
1169,LUCA,LUCA MINING CORP,0.405,-6.90%,-0.030,50475.0,20442.0,61645000.0,13.33%,N/A,-0.37,N/A,Non-Energy Minerals
1170,LUCK,REAL LUCK GROUP LTD,0.030,0.00%,0.000,5645.0,N/A,2067000.0000000002,-64.64%,N/A,-0.16,N/A,Consumer Services
1171,LUG,LUNDIN GOLD INC,16.78,-0.71%,-0.12,237664.0,3988000.0,4003000000.0,86.16%,30.74,0.55,1839.0,Non-Energy Minerals
1172,LUM,LUMINA GOLD CORP,0.490,1.03%,0.005,6500.0,3185.0,183988000.0,28.65%,N/A,-0.08,N/A,Non-Energy Minerals
1173,LUN,LUNDIN MINING CORP,11.21,-1.58%,-0.18,2017000.0,22608000.0,8805000000.0,65.81%,18.78,0.60,13212.0,Non-Energy Minerals
1174,LUR,LATITUDE URANIUM INC.,0.230,9.52%,0.020,28624.0,6584.0,14722000.0,N/A,N/A,-0.15,N/A,Non-Energy Minerals
1175,LUR,LATITUDE URANIUM INC.,0.230,-4.17%,-0.010,8500.0,1955.0,14722000.0,N/A,N/A,-0.15,N/A,Non-Energy Minerals
1176,LUX,NEWLOX GOLD VENTURES CORP.,0.130,0.00%,0.000,17000.0,2210.0,18959000.0,-7.75%,N/A,-0.01,N/A,Non-Energy Minerals
1177,LUXX,LUXXFOLIO HOLDINGS INC.,0.015,50.00%,0.005,15002.0,N/A,742179.0,-92.00%,N/A,-0.30,N/A,Finance
1178,LVX,LEVIATHAN GOLD LTD,0.025,0.00%,0.000,153246.0,3831.0,1939000.0,-41.65%,N/A,-0.01,N/A,Non-Energy Minerals
1179,LWR,LAKE WINN RESOURCES CORP,0.070,7.69%,0.005,70000.0,4900.0,4483000.0,50.59%,N/A,-0.03,N/A,Non-Energy Minerals
1180,LXR,LXRANDCO INC,0.100,0.00%,0.000,1255.0,N/A,9143000.0,-16.49%,N/A,-0.02,N/A,Retail Trade
1181,M,MYRIAD URANIUM CORP.,0.195,-2.50%,-0.005,29450.0,5743.0,5309000.0,105.69%,N/A,,N/A,Non-Energy Minerals
1182,MAE,MARITIME RES CORPORATION,0.035,0.00%,0.000,21689.0,N/A,16601000.0,-17.05%,N/A,-0.00,N/A,Non-Energy Minerals
1183,MAG,MAG SILVER CORP,15.24,-1.36%,-0.21,141873.0,2162000.0,1590000000.0,-10.21%,37.00,0.41,N/A,Non-Energy Minerals
1184,MAH,MARKSMEN ENERGY INC,0.055,10.00%,0.005,756324.0,41598.0,9469000.0,-37.73%,N/A,-0.01,N/A,Energy Minerals
1185,MAI,MINERA ALAMOS INC,0.325,1.56%,0.005,154637.0,50257.0,147803000.0,-35.38%,24.44,0.01,N/A,Non-Energy Minerals
1186,MAL,MAGELLAN AEROSPACE,7.76,-1.02%,-0.08,13578.0,105365.0,450145000.0,9.06%,N/A,-0.28,3500.0,Electronic Technology
1187,MANN,MANNING VENTURES INC.,0.030,-14.29%,-0.005,305000.0,9150.0,3176000.0,10.63%,N/A,-0.02,N/A,Non-Energy Minerals
1188,MAP,MAPLE PEAK INVTS INC,0.015,0.00%,0.000,3000.0,N/A,885000.0,-35.00%,N/A,-0.00,N/A,Finance
1189,MAPS,PROSTAR HOLDINGS INC,0.275,-9.84%,-0.030,17500.0,4813.0,34070000.0,118.13%,N/A,-0.06,N/A,Technology Services
1190,MARI,MARIMACA COPPER CORP,4.14,-0.48%,-0.02,38260.0,158396.0,367021000.0,38.84%,N/A,-0.02,N/A,Non-Energy Minerals
1191,MARV,MARVEL DISCOVERY CORP,0.045,0.00%,0.000,N/A,N/A,5351000.0,-51.72%,N/A,-0.00,N/A,Non-Energy Minerals
1192,MARY,MARY AGROTECHNOLOGIES INC,0.025,-44.44%,-0.020,1500.0,N/A,1945000.0,-79.50%,N/A,-0.02,N/A,Producer Manufacturing
1193,MAS,MAS GOLD CORP,0.010,-33.33%,-0.005,52000.0,N/A,6136000.0,-59.21%,N/A,-0.00,N/A,Non-Energy Minerals
1194,MASS,MASIVO SILVER CORP,0.115,9.52%,0.010,N/A,N/A,2160000.0,-68.19%,N/A,-0.04,N/A,Non-Energy Minerals
1195,MATE,BLOCKMATE VENTURES INC,0.035,-30.00%,-0.015,1000.0,N/A,3663000.0,-26.05%,N/A,-0.05,N/A,Miscellaneous
1196,MATR,SHAWCOR LTD NEW,20.16,1.92%,0.38,230113.0,4639000.0,1375000000.0,237.89%,781.40,0.03,N/A,Process Industries
1197,MAU,MONTAGE GOLD CORP,0.58,1.75%,0.01,57908.0,33587.0,91487000.0,33.61%,N/A,-0.10,N/A,Non-Energy Minerals
1198,MAV,MAV BEAUTY BRANDS INC,0.195,-2.50%,-0.005,3704.0,N/A,7371000.0,-70.52%,N/A,-5.74,N/A,Consumer Non-Durables
1199,MAW,MAWSON GOLD LIMITED,0.145,0.00%,0.000,66500.0,9643.0,42748000.0,4.00%,N/A,-0.02,N/A,Non-Energy Minerals
1200,MAX,MAX RESOURCES CORP,0.165,0.00%,0.000,193000.0,31845.0,26711000.0,-58.23%,N/A,-0.04,N/A,Non-Energy Minerals
1201,MAXQ,MARITIME LAUNCH SERVICES INC.,0.190,2.70%,0.005,48522.0,9219.0,74640000.0,N/A,N/A,-0.02,N/A,Electronic Technology
1202,MAXX,MAX POWER MINING CORP,0.580,-4.92%,-0.030,77143.0,44743.0,25167000.0,N/A,N/A,-0.07,N/A,Non-Energy Minerals
1203,MBI.H,MANY BRIGHT IDEAS TECHNOLOGIES INC,0.020,0.00%,0.000,N/A,N/A,345157.0,6.06%,N/A,-0.00,N/A,Health Services
1204,MBIO,MINDBIO THERAPEUTICS CORP.,0.045,-10.00%,-0.005,5184.0,N/A,N/A,N/A,N/A,,N/A,Health Technology
1205,MBLM,MOBILUM TECHNOLOGIES INC.,0.015,50.00%,0.005,8298.0,N/A,1609000.0,-83.33%,N/A,-0.06,N/A,Technology Services
1206,MBX,MICROBIX BIOSYSTEMS,0.320,1.59%,0.005,19500.0,6240.0,43550000.0,-36.38%,N/A,-0.01,N/A,Health Technology
1207,MCB,MCCOY GLOBAL INC,1.33,-5.00%,-0.07,85400.0,113582.0,39917000.0,27.28%,4.14,0.32,N/A,Industrial Services
1208,MCF,MCF ENERGY LTD,0.250,6.38%,0.015,187469.0,46867.0,37417000.0,146.43%,N/A,-0.02,N/A,Energy Minerals
1209,MCI,MINNOVA CORP,0.025,-16.67%,-0.005,22500.0,N/A,2097000.0,-25.09%,N/A,-0.01,N/A,Non-Energy Minerals
1210,MCU,MEGA COPPER LTD,0.135,35.00%,0.035,N/A,N/A,4251000.0,5.00%,N/A,-0.00,N/A,Non-Energy Minerals
1211,MCX,MCX TECHNOLOGIES CORP,0.020,-20.00%,-0.005,38000.0,N/A,301578.0,-65.16%,N/A,-0.02,N/A,Technology Services
1212,MD,MIDLAND EXPLORATIONS INC,0.53,-1.85%,-0.01,7500.0,3975.0,44699000.0,68.78%,N/A,-0.02,N/A,Non-Energy Minerals
1213,MDA,MDA LTD,8.60,2.14%,0.18,53836.0,462990.0,999384000.0,-9.36%,30.66,0.29,2700.0,Electronic Technology
1214,MDF,MDF COMMERCE INC,3.51,2.63%,0.09,102968.0,361418.0,150381000.0,108.54%,N/A,-1.91,N/A,Technology Services
1215,MDI,MAJOR DRILLING GROUP INTL INC,8.40,-1.06%,-0.09,105043.0,882361.0,704933000.0,-10.00%,9.11,0.93,3825.0,Industrial Services
1216,MDL,MEDALLION RESOURCE LTD,0.050,-16.67%,-0.010,8000.0,N/A,4212000.0,-7.69%,N/A,-0.03,N/A,Non-Energy Minerals
1217,MDM,MADORO METALS CORP,0.035,-22.22%,-0.010,100000.0,3500.0,3116000.0,31.06%,N/A,-0.01,N/A,Non-Energy Minerals
1218,MDMA,PHARMALA BIOTECH HOLDINGS INC.,0.290,-4.92%,-0.015,559803.0,162343.0,26255000.0,N/A,N/A,-0.01,N/A,Health Technology
1219,MDNA,MEDICENNA THERAPEUTICS CORP,0.54,-3.57%,-0.02,98074.0,52960.0,30775000.0,-57.96%,N/A,-0.13,N/A,Health Technology
1220,MDP,MEDEXUS PHARMACEUTICALS INC,2.93,-9.57%,-0.31,30043.0,88026.0,65602000.00000001,11.45%,32.63,0.09,N/A,Health Technology
1221,MDX,MEDX HEALTH CORP,0.075,7.14%,0.005,2000.0,N/A,12866000.0,55.64%,N/A,-0.03,N/A,Health Technology
1222,ME,MONETA GOLD INC,1.16,-1.69%,-0.02,7906.0,9171.0,143989000.0,-18.23%,N/A,-0.20,N/A,Non-Energy Minerals
1223,MEAT,MODERN PLANT BASED FOODS INC.,0.145,-3.33%,-0.005,225631.0,32716.0,9902000.0,-58.43%,N/A,-0.23,N/A,Consumer Non-Durables
1224,MEDA,MEDARO MINING CORP.,0.125,-3.85%,-0.005,4000.0,N/A,10864000.0,N/A,N/A,,N/A,Non-Energy Minerals
1225,MEDV,MEDIVOLVE INC.,0.050,-9.09%,-0.005,90899.0,4545.0,1620000.0,N/A,N/A,-0.73,N/A,Technology Services
1226,MEG,MEG ENERGY CORP,24.15,-0.49%,-0.12,1464000.0,35359000.0,6933000000.0,36.86%,13.55,1.81,N/A,Energy Minerals
1227,MEK,METALS CREEK RESOUCES CORPORATION,0.035,16.67%,0.005,209000.0,7315.0,4514000.0,-74.29%,N/A,-0.04,N/A,Non-Energy Minerals
1228,MENE,MENE INC,0.440,1.15%,0.005,1000.0,N/A,112983000.0,-19.75%,N/A,-0.01,N/A,Consumer Durables
1229,MEQ,MAINSTREET EQUITY CORP,136.53,-0.34%,-0.47,1898.0,259134.0,1277000000.0,8.54%,10.08,13.54,N/A,Finance
1230,MERG,METAL ENERGY CORP,0.060,0.00%,0.000,134000.0,8039.999999999999,4285000.0,-19.12%,N/A,-0.05,N/A,Non-Energy Minerals
1231,METL,METALITE RESOURCES INC.,0.005,0.00%,0.000,232000.0,1160.0,722721.0,-81.37%,N/A,-0.06,N/A,Non-Energy Minerals
1232,MEX,MEXICAN GOLD MINING CORP,0.075,7.14%,0.005,1300.0,N/A,1486000.0,-41.64%,N/A,-0.03,N/A,Non-Energy Minerals
1233,MFC,MANULIFE FINANCIAL CORP,25.87,-0.73%,-0.19,4467000.0,115559000.0,48104000000.0,5.82%,8.94,2.90,40000.0,Finance
1234,MFG,MAYFAIR GOLD CORP,2.10,0.00%,0.00,6700.0,14070.0,196079000.0,183.90%,N/A,-0.21,N/A,Non-Energy Minerals
1235,MFI,MAPLE LEAF FOODS,30.37,0.96%,0.29,210828.0,6403000.0,3671000000.0,28.64%,N/A,-3.11,14000.0,Distribution Services
1236,MG,MAGNA INTERNATIONAL INC,79.65,-0.75%,-0.60,466741.0,37176000.0,22961000000.0,-0.75%,18.37,4.34,168000.0,Producer Manufacturing
1237,MGA,MEGA URANIUM LTD,0.250,6.38%,0.015,657468.0,164367.0,84526000.0,3.06%,N/A,-0.05,N/A,Non-Energy Minerals
1238,MGC.H,MIDASCO CAPITAL CORP,0.075,0.00%,0.000,30000.0,2250.0,1235000.0,-36.44%,N/A,-0.00,N/A,Non-Energy Minerals
1239,MGG,MINAURUM GOLD INC,0.130,4.00%,0.005,297175.0,38633.0,45832000.0,-47.85%,N/A,-0.02,N/A,Non-Energy Minerals
1240,MGI,MAGNUM GOLDCORP INC,0.015,-25.00%,-0.005,30000.0,N/A,732392.0,-60.00%,N/A,-0.01,N/A,Non-Energy Minerals
1241,MGM,MAPLE GOLD MINES LTD,0.080,0.00%,0.000,612298.0,48984.0,27130000.0,-60.56%,N/A,-0.03,N/A,Non-Energy Minerals
1242,MGRO,MUSTGROW BIOLOGICS CORP,1.65,-2.37%,-0.04,30940.0,51051.0,83955000.0,-40.76%,N/A,-0.11,N/A,Process Industries
1243,MGW,MAPLE LEAF GREEN WORLD INC.,0.030,0.00%,0.000,22147.0,N/A,1164000.0,-49.84%,N/A,-0.04,N/A,Distribution Services
1244,MHUB,MINEHUB TECHNOLOGIES INC,0.340,-2.86%,-0.010,21033.0,7151.0,27838000.0,89.93%,N/A,-0.12,N/A,Technology Services
1245,MIN,EXCELSIOR MINING CORP,0.225,2.27%,0.005,14000.0,3150.0,60985000.0,8.24%,N/A,-0.02,N/A,Non-Energy Minerals
1246,MINE,INOMIN MINES INC,0.065,-7.14%,-0.005,1000.0,N/A,2666000.0,-13.21%,N/A,-0.01,N/A,Miscellaneous
1247,MINK,MINK VENTURES CORP,0.130,-16.13%,-0.025,3500.0,N/A,1776000.0,N/A,N/A,-0.10,N/A,Finance
1248,MIR,MEDMIRA INC,0.080,0.00%,0.000,18000.0,1440.0,55796000.0,-27.62%,N/A,-0.00,N/A,Health Technology
1249,MIRL,MINERA IRL LIMITED,0.025,25.00%,0.005,417500.0,10438.0,6205000.0,-67.96%,N/A,-0.11,N/A,Non-Energy Minerals
1250,MIS,MISTANGO RIVER RESOURCES INC.,0.040,-11.11%,-0.005,7000.0,N/A,8020000.0,18.51%,N/A,-0.02,N/A,Non-Energy Minerals
1251,MJ,MAVEN BRANDS INC,0.025,0.00%,0.000,2995.0,N/A,878522.0,-37.32%,N/A,,N/A,Process Industries
1252,MJEM,MIJEM NEWCOMM TECH INC.,0.005,0.00%,0.000,6000.0,N/A,138938.0,N/A,N/A,-0.05,N/A,Technology Services
1253,MJS,MAJESTIC GOLD CORP,0.080,0.00%,0.000,41100.0,3288.0,83413000.0,60.00%,6.20,0.01,N/A,Non-Energy Minerals
1254,MKA,MKANGO RESOURCES LTD,0.210,10.53%,0.020,26000.0,5460.0,46209000.0,-27.21%,N/A,-0.03,N/A,Non-Energy Minerals
1255,MKO,MAKO MINING CORP,1.40,3.70%,0.05,239816.0,335742.0,88855000.0,-48.09%,N/A,-0.19,N/A,Non-Energy Minerals
1256,MKP,MCAN MORTGAGE CORPORATION,16.41,1.93%,0.31,33608.0,551507.0,560355000.0,10.91%,8.56,1.92,N/A,Finance
1257,MKR,MELKIOR RESOURCES INC,0.150,-18.92%,-0.035,100000.0,15000.0,5800000.0,-5.71%,48.39,0.00,N/A,Non-Energy Minerals
1258,MKT,DEEPMARKIT CORP,0.165,3.13%,0.005,33500.0,5528.0,615753.0,-96.70%,N/A,,N/A,Technology Services
1259,MLC,MOUNT LOGAN CAPITAL INC.,2.50,-0.79%,-0.02,N/A,2000.0,56585000.0,N/A,11.43,0.24,N/A,Finance
1260,MLCL,MOLECULE HOLDINGS INC.,0.015,0.00%,0.000,5500.0,N/A,1467000.0,-70.00%,N/A,-0.04,N/A,Consumer Non-Durables
